id,slug,name,numberOfDays,moods,description,isPublic,img
0b96f6a0-3b93-4251-b410-c4c00e14c32a,DK-83888,Billund Airport,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",true,http://dummyimage.com/162x100.png/cc0000/ffffff
fe5caaa9-f23f-4e00-823a-bcf36a9b13dc,CA-ON4142,White River Seaplane Base,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",true,http://dummyimage.com/209x100.png/cc0000/ffffff
803b047f-0974-4b84-ba81-b0d1fc26d465,GB-ENG5689,Binbrook Airfield,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",true,http://dummyimage.com/134x100.png/5fa2dd/ffffff
02ae42c2-d9d3-4e2c-95a1-814558a8d57e,MY-126946,Pamol Airport,25,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,http://dummyimage.com/156x100.png/dddddd/000000
b5f670a0-5592-48b9-821d-09330c42d015,CO-CAQ8438,Solano Airport,25,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",true,http://dummyimage.com/171x100.png/ff4444/ffffff
79166908-d432-478f-9f80-e6ebce7a705a,CG-117912,Yokangassi Airport,27,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/146x100.png/dddddd/000000
77bb3329-00a8-4d95-a8d1-19f2f50b101c,GY-CU5641,Paruma Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",true,http://dummyimage.com/194x100.png/ff4444/ffffff
05e11bf1-583e-40cb-ba74-dc591cab58f8,US-TX5003,Bay City Municipal Airport,9,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",true,http://dummyimage.com/124x100.png/cc0000/ffffff
e97e8b45-7c9a-46db-8f27-5b73aa47d104,PG-MPL2042,Lengbati Airport,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",true,http://dummyimage.com/161x100.png/ff4444/ffffff
5433144d-3f6e-4fd9-bcf4-3bf02e575609,US-WI8376,Kenosha Regional Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Phasellus in felis. Donec semper sapien a libero. Nam dui.,true,http://dummyimage.com/241x100.png/ff4444/ffffff
c9dbd546-bf2f-48c1-baa3-2cae65154c52,US-ND8831,Bowman Regional Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",true,http://dummyimage.com/106x100.png/cc0000/ffffff
9307ba9b-9a78-4e28-a2b9-85304445536a,US-IL266,Albertus Airport,25,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",true,http://dummyimage.com/207x100.png/ff4444/ffffff
ffb48761-eaff-4641-a973-1299bd12279c,AF-LOW2994,Shank Air Base,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,http://dummyimage.com/211x100.png/dddddd/000000
97f12514-4d1b-407a-804f-e02b20eb04dd,HN-AT3599,Goloson International Airport,14,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/233x100.png/dddddd/000000
2dbb94da-ac37-45ab-8f96-bdea40915bd2,FR-R2785,Île d'Yeu Airport,28,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",true,http://dummyimage.com/133x100.png/ff4444/ffffff
fabd98a3-1c69-464d-8c84-e274c881658e,PK-PB7301,Mianwali Air Base,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,true,http://dummyimage.com/237x100.png/cc0000/ffffff
fb50c66a-f8e9-4b24-b8de-6faa3a567042,ES-MU750,San Javier Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",true,http://dummyimage.com/227x100.png/ff4444/ffffff
ae9a5cd5-ca63-441f-8978-6d44cbc9a0c6,CI-026442,Daloa Airport,27,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",true,http://dummyimage.com/133x100.png/dddddd/000000
8933c84e-023c-48f2-9a0c-cb2636c3f154,AU-SA1842,Moomba Airport,14,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",true,http://dummyimage.com/167x100.png/dddddd/000000
17912592-9da2-40bf-907f-4ce4ac7fbfaf,US-MO5859,Cape Girardeau Regional Airport,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",true,http://dummyimage.com/165x100.png/ff4444/ffffff
4f5f049d-ac22-4312-a505-8a8f582493fe,PG-CPK6946,Nambaiyufa Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",true,http://dummyimage.com/248x100.png/ff4444/ffffff
f69b4559-eb70-4dad-8a6c-898e6cd4897c,IR-029854,Khoy Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,http://dummyimage.com/136x100.png/cc0000/ffffff
0b54d807-47f3-4ff1-bb12-a40232387988,NP-SE2079,Tikapur Airport,11,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",true,http://dummyimage.com/232x100.png/cc0000/ffffff
59fe15b4-598d-437e-96e4-3e8127644da3,PG-WPD3604,Weam Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/174x100.png/ff4444/ffffff
6f4a38b2-78e1-4c43-a1e2-cc3ea4c0d400,BY-BR4753,Brest Airport,27,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",true,http://dummyimage.com/205x100.png/cc0000/ffffff
41badc00-8234-4030-9a68-555dff5e1a90,ET-BE7252,Beica Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,true,http://dummyimage.com/144x100.png/ff4444/ffffff
838e4dff-6b11-4b76-b133-5dc5f2788f3e,NP-GA8266,Pokhara Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",true,http://dummyimage.com/184x100.png/5fa2dd/ffffff
d0ab3605-8d3b-47c4-960f-b4eef346dcf0,EC-U5381,Putumayo Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",true,http://dummyimage.com/183x100.png/cc0000/ffffff
36ab8dc0-2743-46b4-baa2-5a3d8b0f79e9,DZ-301465,Oued Irara Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",true,http://dummyimage.com/227x100.png/cc0000/ffffff
acf0cd2e-cf87-4218-91ca-0f57e48e3a3a,SD-122711,Zalingei Airport,20,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,true,http://dummyimage.com/180x100.png/ff4444/ffffff
9572232e-fdd7-4170-b448-9499ca0502c6,TW-KHH5467,Kaohsiung International Airport,25,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",true,http://dummyimage.com/185x100.png/5fa2dd/ffffff
41c7c9d6-03c0-42ac-a70a-1dbdb6cf6877,US-MO2683,Malden Regional Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",true,http://dummyimage.com/208x100.png/ff4444/ffffff
c1c49d65-ca9f-4651-80c8-d25109c3868f,AR-D8134,Brigadier Mayor D Cesar Raul Ojeda Airport,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,true,http://dummyimage.com/155x100.png/5fa2dd/ffffff
2b7dd06b-5f45-47f0-a6a4-4a2360b22a33,JP-154715,Niigata Airport,30,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,http://dummyimage.com/195x100.png/cc0000/ffffff
05b1923b-59cd-49cc-9edd-11fe4211e41c,BZ-SC9918,Dangriga Airport,26,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/129x100.png/5fa2dd/ffffff
f6660b86-8cfc-4043-b82d-ae0ef5bbfadd,CN-651707,Fuyun Koktokay Airport,8,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",true,http://dummyimage.com/169x100.png/5fa2dd/ffffff
cfaa82e8-25f5-4000-8881-14a763b352af,MY-013065,Mersing Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,true,http://dummyimage.com/216x100.png/cc0000/ffffff
9f4ac498-784d-41aa-b0ed-c027acfbe6c4,PG-ESW1851,Sepik Plains Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",true,http://dummyimage.com/136x100.png/cc0000/ffffff
e47b73be-cbef-4dbc-8391-5c49d610eb4e,CA-ON8935,Opapimiskan Lake Airport,29,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",true,http://dummyimage.com/134x100.png/dddddd/000000
8af3fbd4-69bf-4d81-90f4-1183a47e45ac,SB-RB3732,Bellona/Anua Airport,12,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",true,http://dummyimage.com/226x100.png/dddddd/000000
8186fd2a-20dd-496d-8617-78e1715374f1,US-SC9843,Lowcountry Regional Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",true,http://dummyimage.com/145x100.png/5fa2dd/ffffff
090c5cc9-5530-454e-8943-b499fb5ddc3c,MX-BCN8391,General Rodolfo Sánchez Taboada International Airport,17,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",true,http://dummyimage.com/246x100.png/5fa2dd/ffffff
6cc0ae5b-34f1-444b-993e-2b6925742102,CI-09950,Sassandra Airport,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/197x100.png/ff4444/ffffff
1d6c139b-b1b3-461d-aaf4-ebcec7afd2c5,PF-U-A3443,Kaukura Airport,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",true,http://dummyimage.com/131x100.png/5fa2dd/ffffff
71adb0e0-b8f3-4e4b-8b6e-5a382d530593,CA-ON112,Ottawa / Rockcliffe Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",true,http://dummyimage.com/119x100.png/ff4444/ffffff
fc9c5efb-77ab-489c-9e4d-44622bba4dba,ET-TI8159,Shire Inda Selassie Airport,23,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",true,http://dummyimage.com/105x100.png/ff4444/ffffff
1258d88b-7317-4de5-a776-80c3fcffe972,PG-SAN4731,Oksapmin Airport,19,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",true,http://dummyimage.com/156x100.png/cc0000/ffffff
4cca5dd5-3d2a-401c-8a7b-217db05876f6,PA-KY1002,Puerto Obaldia Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",true,http://dummyimage.com/237x100.png/ff4444/ffffff
de84b5a2-feb9-4817-ae24-32bdffd5b27e,US-OK9089,Halliburton Field,13,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",true,http://dummyimage.com/217x100.png/ff4444/ffffff
62cc1a8a-fe77-4dd9-8b8b-0f634b89205f,PH-ZAN2223,Dipolog Airport,14,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",true,http://dummyimage.com/151x100.png/cc0000/ffffff
259f4834-f9fb-464e-bd64-e44354ff11e5,MX-MEX7762,Licenciado Adolfo Lopez Mateos International Airport,7,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}",Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,true,http://dummyimage.com/204x100.png/5fa2dd/ffffff
0e414a8d-9ad0-4c6e-985e-716834c9639b,US-OH4988,Wright-Patterson Air Force Base,16,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",true,http://dummyimage.com/149x100.png/cc0000/ffffff
0cfb449a-9b04-4433-accc-4d48f8252ea8,CR-A5665,Arenal Airport,22,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",true,http://dummyimage.com/247x100.png/dddddd/000000
f66d62e5-84a2-407e-84b4-5e9c231d90cc,BO-T1727,Teniente Coronel Rafael Pabón Airport,26,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",true,http://dummyimage.com/173x100.png/dddddd/000000
95937f96-d45e-44a0-a62f-e2ae66aa3c9e,US-WI4359,Amery Municipal Airport,18,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",true,http://dummyimage.com/229x100.png/ff4444/ffffff
7e05e37f-77fc-4052-bbe6-d68979474530,CL-CO3664,Tambillos Airport,10,"{""party"": 70, ""relax"": 40, ""nature"": 30, ""culture"": 80, ""history"": 20}","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",true,http://dummyimage.com/189x100.png/5fa2dd/ffffff
